interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,8,26,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.919328718408007,-0.0044129234076730394,0.04403434764781305,-0.10021548276285651,0.6677648340918566,-0.02118643272289361,0.04451822035342728,-0.4759047543836184,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,28,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9259875367543187,-0.004034281131827348,0.044145249092913494,-0.09138653002809671,0.6783449648138308,-0.020361686475898408,0.044605481886709396,-0.4564839480405962,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,30,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9556657650645373,-0.002379139211740347,0.04435906954614645,-0.053633659048356375,0.700086161039211,-0.018706544555811413,0.04481644403102111,-0.417403588353933,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,32,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9554482468307387,-0.00239108211543344,0.04443016792771219,-0.05381663466417067,0.7035067687177358,-0.018450825076814815,0.04488734823979077,-0.4110473396256214,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,34,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9642577282107216,-0.0019095563495385066,0.044454790522432196,-0.042955018505259436,0.7124121858265761,-0.017790857722460116,0.04491082433555078,-0.3961374119863822,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,36,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9632620623193437,-0.001963758395396067,0.04443064237529661,-0.04419828952299628,0.7128878561363965,-0.017755838974087775,0.04488475055029485,-0.3955873377126552,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,8,38,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,1.0016245506146784,8.516312315736329e-05,0.04336271953027974,0.001963970988901994,0.7463386265065128,-0.015350034278614793,0.04381230192079611,-0.35035899977053453,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,10,2,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9941039382416705,-0.00031025326105933314,0.04273084570823869,-0.007260639379283686,0.615404787456672,-0.025470517233890103,0.04328932568978728,-0.5883787014011874,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,10,4,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8333430238542416,-0.009564916459151062,0.04243994645556433,-0.225375318726327,0.5328258892923914,-0.03302998534161408,0.04304763975719123,-0.7672891133618152,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,10,6,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8176982580085315,-0.010559233747688794,0.04212010429582464,-0.25069343783024606,0.534509869540923,-0.032864432305163144,0.0427420015416436,-0.7689025108743042,NN,2020-05-08-00:00,2020-07-20-00:00
