interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,2,28,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.7296178005878822,-0.018936894604374362,0.10967582723099589,-0.1726624278337108,0.5317717195871455,-0.03793819252653949,0.1100187528230842,-0.3448338719813162,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,2,30,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6971918191082281,-0.02166780204988568,0.10872562791985935,-0.19928881961350287,0.5107375004842428,-0.04036262742491921,0.10905682450296171,-0.37010638819602765,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,2,32,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6806866155260658,-0.023107050766716288,0.10839610929219066,-0.2131723261803551,0.49864638554069735,-0.041801876141749864,0.10873267438743969,-0.3844463164108343,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,2,34,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6514687655247628,-0.02574258171143742,0.10879772230373379,-0.23660956467058292,0.4780547217920076,-0.044335249570760446,0.10912670303873248,-0.4062731516320481,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,2,36,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6440740203480615,-0.026428356103476224,0.10850600763147178,-0.24356583271625942,0.4766642075091499,-0.044510236384246483,0.10882741928142768,-0.4089983634468352,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,2,38,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6698892204691178,-0.024067588354289012,0.10874312057595767,-0.22132515810485381,0.49408611711547884,-0.04235378366648032,0.10907061889950159,-0.38831524102293197,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,2,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.8771299329613677,-0.007875502240946816,0.08134099303104138,-0.09682082732800378,0.545768739160675,-0.036377449124194446,0.08181474604694151,-0.44463193839558884,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,4,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.926150352613196,-0.0046086770464824406,0.09899460143856166,-0.046554832076804636,0.5871516204725721,-0.031986891256913765,0.09947737238889455,-0.3215494186141643,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,6,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,1.0724703718237893,0.004202951337434725,0.10266078603195113,0.04094018271130946,0.6939315974314253,-0.02194937268446981,0.1031613665292265,-0.21276737041139682,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,8,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.9505608156223073,-0.0030458599013892308,0.10420739230328359,-0.029228827572276322,0.6320159776714797,-0.02756366367192475,0.10468108970626011,-0.26331082098275477,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,10,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.9896089844092596,-0.0006274791601935716,0.10442480693698947,-0.0060089089805279335,0.6761274519648254,-0.023510762679360017,0.10488846424972297,-0.22415012792431188,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,12,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.8721909950495831,-0.008214713550596869,0.1056445886456134,-0.07775801539777175,0.5989522304516827,-0.030791524522631605,0.10608213994944102,-0.2902611555282248,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,14,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.8601278178823143,-0.009051367757867078,0.10478828071062787,-0.0863776721641456,0.599777992262426,-0.030708761088506727,0.10523030134188606,-0.29182431958201904,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,16,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.7759525974297213,-0.015238200124206415,0.10220208596404644,-0.14909871927239376,0.5466307011592563,-0.036282648360582724,0.10263683435995252,-0.35350513864581656,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,18,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6691661168673749,-0.024132467800913684,0.10500630482147072,-0.22981922696873436,0.480304675435473,-0.04405318336447407,0.10539642712267241,-0.4179760601675799,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,20,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6661795117227742,-0.024401181581346333,0.10527042005029934,-0.23179523335887883,0.483887038676761,-0.0436067945349328,0.10563949674325998,-0.4127887379179038,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,22,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.6297497167252921,-0.0277794563780778,0.10531188080110519,-0.2637827391055983,0.4582043919341647,-0.04688291181595369,0.10566785947428398,-0.443681854153234,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,24,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.5320486945685512,-0.03790691176434193,0.11131755764697247,-0.3405294956664268,0.38711736123018103,-0.057010367202217895,0.11166224378197456,-0.5105608240645167,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,26,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.5409267050844678,-0.036912786991195434,0.11115514872053738,-0.332083465463218,0.39626333202445607,-0.05560761236622912,0.11148744525568036,-0.49877914269809565,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,28,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.49592870896798064,-0.04213017272795667,0.11093566840722005,-0.3797712073388896,0.3639177709515927,-0.06072284058727986,0.1112630623316911,-0.5457592062876752,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,30,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.4834966266593099,-0.04365528200740518,0.11063624560011932,-0.3945839066628459,0.35600374027089954,-0.0620436348353072,0.1109716884766733,-0.559094267078301,MM,2020-02-15-00:00,2020-04-19-00:00
15m,16,4,32,0.6978966054050272,-0.021603550386583213,0.13560926872213008,-0.15930732899127956,0.5470203197200835,-0.03623984617078868,0.11035423749653983,-0.3283956012284982,0.402776915260166,-0.05462819899869062,0.11070454113463243,-0.49345942306246476,MM,2020-02-15-00:00,2020-04-19-00:00
