Date,Open,High,Low,Close,Volume,macd_diff,macd_macd,macd_signal,sma_fast_ps,sma_slow_ps,position,macd_inv_sign,sma_conf,sma_inv_sign,macd_diff_conf,sl_flag_short,tp_flag_short,sl_flag_long,tp_flag_long,Complete,emg_pos,trades,log_returns_hold,multiple_hold_acum,macd_log_returns,macd_log_returns_net,macd_multiple_acum,macd_multiple_net_acum,ses,macd_simplecret_net_ses,macd_simple_ret,eff_lev,macd_simple_ret_net_lev,macd_simple_ret_net_lev_acum
2022-12-15-07:35,17735.0,17736.3,17718.0,17723.7,421.783,1.4329303258705026,2.3109947205812205,0.8780643947107178,17723.213333333333,17716.47666666667,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,-0.000637361233352149,0.9977145173184421,-0.000637361233352149,-0.000637361233352149,1.0219062962415657,1.0193950065568698,6.0,0.00058148068693753,-0.0006371581618268563,19.781577508175513,-0.01245494725935975,1.363270399235225
2022-12-15-07:40,17723.8,17730.3,17723.4,17724.9,264.906,0.8823063239539324,2.2015238806416164,1.319217556687684,17723.260000000002,17717.213333333333,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,6.770366110147265e-05,0.997782068530705,6.770366110147265e-05,6.770366110147265e-05,1.0219754853812766,1.019464025667319,6.0,0.0006492260096877533,6.770595304605997e-05,19.756456412942857,0.0013393305579455274,1.3650962689396633
2022-12-15-07:45,17725.0,17730.4,17724.9,17727.8,277.605,0.9579085579920785,2.756080393675802,1.7981718356837235,17723.84,17717.825,1.0,0.0,1.0,0.0,1.0,False,False,False,False,True,False,0,0.00016359825945361228,0.9979453172936733,0.00016359825945361228,0.00016359825945361228,1.0221426924689105,1.0196308218509045,6.0,0.000812943873000016,0.00016361164237865822,19.696023642605606,0.0032323862813039552,1.369508787392043
2022-12-15-07:50,17727.8,17730.0,17697.1,17698.5,1613.283,-3.847521419458383,-3.9731102935038507,-0.1255888740454678,17721.673333333332,17717.853333333333,1.0,-1.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0016541386868414824,0.9962959418609233,-0.0016541386868414824,-0.0016541386868414824,1.0204533243076417,1.0179456052374367,6.0,-0.0008411710908126091,-0.0016527713534674193,20.32511455378573,-0.03255302365371556,1.3249271354420986
2022-12-15-07:55,17698.4,17704.6,17675.9,17686.0,2437.79,-7.170972221710274,-10.882047206610878,-3.711074984900604,17718.486666666668,17717.385,1.0,0.0,1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0007065240724032128,0.9955922833998525,-0.0007065240724032128,-0.0007065240724032128,1.0197326041023222,1.0172266561702579,6.0,-0.0015468515361253266,-0.0007062745430403972,20.606569028394382,-0.014355110993718743,1.3059076593542374
2022-12-15-08:00,17685.9,17705.6,17685.9,17694.4,1421.078,-5.995203791031686,-12.703880671448132,-6.708676880416446,17715.97333333333,17716.986666666668,-1.0,0.0,-1.0,-1.0,-1.0,False,False,False,False,True,False,1,0.00047483918541521564,0.9960651418856922,0.00047483918541521564,6.475911407523646e-05,1.020216928080297,1.0172925330003646,6.0,-0.0014821905011120906,6.476121099185939e-05,20.580438808181874,0.0013345063646661634,1.3076504014373118
2022-12-15-08:05,17694.4,17702.9,17691.6,17698.5,603.615,-3.8097327953013487,-12.42327607336847,-8.613543278067121,17714.34,17716.731666666667,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.00023168488698790507,0.9962959418609233,-0.00023168488698790507,-0.00023168488698790507,1.0199805866160416,1.017056868995771,7.0,-0.0002316580501170451,-0.0002316580501170451,20.08843981494614,-0.004767624324856576,1.3014160155750107
2022-12-15-08:10,17698.5,17705.9,17661.8,17670.0,1764.892,-6.687869198204011,-18.645347075373138,-11.957477877169127,17711.333333333332,17715.85,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0016116038943415328,0.9946916005696819,0.0016116038943415328,0.0016116038943415328,1.0216257165944544,1.018697283300603,7.0,0.001380871533673167,0.001612903225806539,19.489371076109602,0.03240070937894714,1.343582817676764
2022-12-15-08:15,17670.0,17673.8,17642.0,17644.9,4054.204,-10.55009273452152,-27.78261697895141,-17.23252424442989,17706.126666666667,17714.668333333335,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0014214965482858427,0.9932786543798517,0.0014214965482858427,0.0014214965482858427,1.0230789866887322,1.0201463876769863,7.0,0.0028053431869832224,0.0014225073533995491,18.990603652286833,0.027723773668898395,1.3808320036194555
2022-12-15-08:20,17645.0,17661.7,17637.1,17644.7,1526.626,-10.151395393150786,-32.459617334156064,-22.30822194100528,17701.16,17713.59,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-1.1334784185832537e-05,0.9932673958444747,1.1334784185832537e-05,1.1334784185832537e-05,1.0230905831339727,1.0201579508816616,7.0,0.00281670983354787,1.1334848424748856e-05,18.98673190726817,0.00021525561389315327,1.381129235460078
2022-12-15-08:25,17644.7,17657.8,17644.7,17650.8,848.189,-6.993065487809876,-32.797820172720094,-25.80475468491022,17696.853333333336,17712.61,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0003456531320270805,0.993610781173477,-0.0003456531320270805,-0.0003456531320270805,1.022737009779954,1.0198053910259963,7.0,0.002470142996351621,-0.00034559340086548485,19.105534800354096,-0.00656168925115402,1.3720666946013051
2022-12-15-08:30,17650.9,17672.0,17649.3,17671.9,1017.292,-0.7547004576930121,-26.936805371449736,-26.182104913756724,17694.22666666667,17711.541666666668,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0011946993015643254,0.9947985566557647,-0.0011946993015643254,-0.0011946993015643254,1.021515876177661,1.0185877577352551,7.0,0.0012732077478936343,-0.0011939859324692215,19.52819516717339,-0.022811739783923948,1.3407674661978715
2022-12-15-08:35,17671.9,17676.2,17662.1,17665.0,691.079,1.3285295699089268,-24.18931055889334,-25.517840128802266,17690.733333333334,17710.32833333333,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00039052662161627314,0.9944101371852534,0.00039052662161627314,0.00039052662161627314,1.0219148832280789,1.0189856210541555,7.0,0.001664307953580746,0.0003906028870650502,19.3879362296608,0.007627769411467687,1.3509945312644267
2022-12-15-08:40,17665.0,17665.5,17652.7,17661.7,754.363,1.978632665602536,-22.549891130398464,-24.528523796001,17686.52,17708.938333333335,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.00018682752759802525,0.9942243713515307,0.00018682752759802525,0.00018682752759802525,1.0221058228949655,1.0191760134031072,7.0,0.0018514639021161017,0.00018684498094745372,19.321565651326377,0.0036225385754414196,1.3558885610691425
2022-12-15-08:45,17661.7,17669.8,17661.7,17661.8,667.778,2.471445274883333,-20.821355883676006,-23.29280115855934,17681.640000000003,17707.68,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,5.661953090665871e-06,0.9942300006192193,-5.661953090665871e-06,-5.661953090665871e-06,1.0221000357961256,1.0191702428926641,7.0,0.001845791482182113,-5.661937061862687e-06,19.323570203889883,-0.00010939748865445789,1.3557402302656663
2022-12-15-08:50,17661.8,17661.8,17620.5,17636.4,2259.185,-1.2483798575617406,-25.16537094490195,-23.91699108734021,17675.82,17706.094999999998,-1.0,-1.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.0014391671180990818,0.9928001666263235,0.0014391671180990818,0.0014391671180990818,1.0235720675548305,1.020638055154207,7.0,0.003288653013086673,0.0014402032160758527,18.82743504075245,0.02782986795370973,1.3934703018534917
2022-12-15-08:55,17636.3,17636.4,17616.6,17621.3,1484.286,-4.443277899080371,-30.58190793596077,-26.1386300368804,17668.913333333334,17704.368333333336,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,-0.00085655053637723,0.9919501472053499,0.00085655053637723,0.00085655053637723,1.02444918435212,1.0215126577449822,7.0,0.004148388597890351,0.0008569174805492796,18.544381736911234,0.016133558200326813,1.415951936068872
2022-12-15-09:00,17621.4,17644.0,17608.0,17643.9,2049.538,-0.905725898734687,-27.49721888498243,-26.591492986247744,17663.320000000003,17703.125,-1.0,0.0,-1.0,0.0,-1.0,False,False,False,False,True,False,0,0.0012817169954482332,0.9932223617029661,-0.0012817169954482332,-0.0012817169954482332,1.0231369715439336,1.0202042063218253,7.0,0.0028621789967071543,-0.0012808959470413939,18.971260701515476,-0.023753423407198042,1.3823182302071864
2022-12-15-09:05,17644.0,17654.6,17628.6,17654.6,1106.983,2.9169512178482933,-22.216066159475304,-25.133017377323597,17660.393333333333,17702.168333333335,-1.0,1.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0006062580748603467,0.9938246933456426,-0.0006062580748603467,-0.0006062580748603467,1.0225168744816655,1.0195858867332965,7.0,0.0022543699659014482,-0.0006060743375663202,19.18029765969663,-0.011497994262468956,1.3664243431273577
2022-12-15-09:10,17654.6,17655.7,17644.0,17644.0,817.544,2.8559138900816023,-20.849146542201197,-23.7050604322828,17657.593333333334,17701.116666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0006005904097400446,0.9932279909706546,0.0006005904097400446,0.0006005904097400446,1.0231311727626395,1.0201984241624151,7.0,0.0028564951258218674,0.000600770800271988,18.973193223246817,0.011522962774470884,1.3821695999673451
2022-12-15-09:15,17644.0,17669.8,17636.2,17668.9,1371.061,6.847236122923711,-13.434206247897237,-20.281442370820947,17655.893333333333,17700.715,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.001410249745943874,0.9946296786251078,-0.001410249745943874,-0.001410249745943874,1.0216893192119492,1.0187607036047321,7.0,0.0014432137824087476,-0.0014092558110579967,19.46696444779383,-0.02673808280418678,1.3452130347539886
2022-12-15-09:20,17668.9,17674.8,17658.6,17662.0,1071.04,6.73557692511439,-10.178076983149367,-16.913653908263758,17653.460000000003,17699.786666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.000390592942026624,0.9942412591545966,0.000390592942026624,0.000390592942026624,1.0220884617950408,1.0191587020678097,7.0,0.0018344468350131038,0.00039066923338237913,19.327580557072608,0.007605144077101646,1.3554435736976878
2022-12-15-09:25,17661.9,17663.0,17655.0,17663.0,644.092,6.173866796920258,-7.6528537128833705,-13.826720509803629,17652.993333333336,17699.126666666667,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,5.6617126695944565e-05,0.9942975518314823,-5.6617126695944565e-05,-5.6617126695944565e-05,1.0220305957212257,1.0191010018638766,7.0,0.001777727452867639,-5.661552397662195e-05,19.347657317806547,-0.0010942411004390366,1.3539603916300218
2022-12-15-09:30,17662.9,17671.0,17662.9,17670.2,667.17,6.436167194727503,-4.172469717712374,-10.608636912439877,17654.68,17698.686666666665,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.00040754871337196614,0.9947028591050591,-0.00040754871337196614,-0.00040754871337196614,1.0216141533329566,1.018685753184551,7.0,0.0013695374132720595,-0.00040746567667593325,19.493450551387557,-0.007883506281094117,1.343286436378254
2022-12-15-09:35,17670.2,17675.4,17667.0,17667.0,704.883,5.270667349416017,-2.7026358883158537,-7.97330323773187,17656.166666666668,17698.176666666663,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.0001811122561350153,0.994522722539025,0.0001811122561350153,0.0001811122561350153,1.0217991969334923,1.018870266367898,7.0,0.001550914133695569,0.00018112865794983612,19.428383200658807,0.003530822537184321,1.3480293424017125
2022-12-15-09:40,17667.0,17671.1,17655.3,17662.3,688.35,3.4159894212366275,-2.84931910587693,-6.265308527113557,17656.933333333334,17697.64,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,-0.000266068109344183,0.9942581469576623,0.000266068109344183,0.000266068109344183,1.0220711012848842,1.0191413913205898,7.0,0.0018174303459912444,0.0002661035086031216,19.333599208929023,0.005169960936181254,1.3549986014427555
2022-12-15-09:45,17662.3,17684.5,17655.3,17680.3,948.986,5.135788460132051,1.438374163084518,-3.697414297047533,17657.493333333336,17697.425,-1.0,0.0,-1.0,0.0,1.0,False,False,False,False,True,False,0,0.0010186008701295313,0.9952714151416042,-0.0010186008701295313,-0.0010186008701295313,1.021030548815575,1.0181038215370584,7.0,0.0007974977800151439,-0.001018082272359555,19.70170857852276,-0.019683194615515355,1.3283279002668067
2022-12-15-09:50,17680.4,17680.4,17674.0,17680.0,717.134,5.069949935266164,3.907510605851712,-1.1624393294144517,17658.493333333336,17696.99,0.0,,,,,False,False,False,False,False,False,1,-2.262430642449058e-05,0.99524889807085,2.262430642449058e-05,-0.00038745576491548857,1.021053649184894,1.0177094277521281,7.0,0.00040980813113211667,-0.00038738071362398596,19.845538898476754,-0.0076320619287599525,1.3181900194702707
