interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,8,26,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.757481904418885,-0.020255905116994,0.0429846512965645,-0.471235766861111,0.5625046561695813,-0.0419590192938258,0.0439523820111051,-0.954647219875918,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,28,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7774758335860719,-0.0183559424435404,0.0431035721914039,-0.4258566404201908,0.5773521108560342,-0.0400590566203723,0.0440162312462548,-0.9100973774028144,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,30,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7996207797594062,-0.0163077835135202,0.0438660886982452,-0.3717628810195834,0.5927879700490667,-0.0381349154856482,0.0447580308793188,-0.8520239772940755,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,32,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8193081854464811,-0.0145339988916823,0.0439550807180046,-0.3306557206645977,0.6115286398048986,-0.0358650596826256,0.0448306425306021,-0.8000121715441308,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,34,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8040479372179858,-0.0159051312055782,0.0432122675149988,-0.3680698125840673,0.6001384462147158,-0.0372361919965214,0.0441053417838831,-0.8442558313906603,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,36,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7901853194930182,-0.0171734344613231,0.0430605917776232,-0.3988202147804074,0.5887893080037956,-0.0386285130475626,0.0439771157499424,-0.8783775922733891,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,38,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7744953018408663,-0.0186360529664885,0.0430450052639849,-0.4329434472640427,0.5780804670124556,-0.0399671137574317,0.0439557225186034,-0.9092584871177224,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,2,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8919710702397152,-0.0083371381576597,0.0434261514702622,-0.1919842738854927,0.434824151164359,-0.0607346566702973,0.0454624876127239,-1.33592902323495,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,4,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8757870829741606,-0.0096724834859709,0.0434888649441734,-0.222412875074746,0.5169496303560508,-0.0481180000277877,0.0449663144693263,-1.0700899238831614,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,6,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8443544409861642,-0.0123380150549368,0.0426393155426017,-0.2893577182919289,0.54819270334176,-0.0438385350601671,0.0439227264024286,-0.9980831940738352,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,8,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8684040430840674,-0.0102898776422065,0.0422446758833322,-0.2435780942106007,0.5933169789044298,-0.0380698637885513,0.0433259689333819,-0.8786846486246527,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,10,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.798864871862993,-0.0163767564872108,0.0425510915013901,-0.3848727708119022,0.5618153538277941,-0.0420484401135204,0.0436205916819837,-0.9639584996937908,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,12,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8080715176719226,-0.015541102902866,0.0426578856883417,-0.3643195777777008,0.5790207423023066,-0.0398485907809177,0.0436905938311424,-0.9120633822219626,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,14,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8053060611833623,-0.0157911086636681,0.0436676404916053,-0.3616203780624206,0.5869360487153389,-0.038858418588758,0.0446829418133444,-0.8696477226383746,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,16,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7935608101251211,-0.0168625702140421,0.0433437786894336,-0.389042458316006,0.5933190175567837,-0.0380696132096892,0.0443536061405795,-0.8583205859074222,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,18,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7844709995674785,-0.0177027314897964,0.0433919291303085,-0.4079729075108423,0.5915312553752395,-0.0382896855089625,0.0443869834149472,-0.8626331992650932,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,2,2,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,1.0219112659767562,0.0015806698105553,0.0431401294748069,0.0366403585199811,0.2784788325299576,-0.0932309346933775,0.0463927158988291,-2.0096028630160565,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,2,4,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8258022837412734,-0.0139582344687736,0.0427841319919523,-0.3262479292883453,0.2984381082731728,-0.08818288495354,0.0455255807794871,-1.936996375305404,C,2018-05-06-00:00,2018-06-28-00:00
